"Country","Stage","dim3","CostItem","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010"
"NL000000","COCO2","UVAB","IPHA",664.900444,680.811505,550.325537,566.063076,569.506926,574.681995,601.746459,638.470354,662.369324,718.397158,739.112164,777.200489,795.426614,808.862078,842.016512,861.890643,879.266004,927.357032,960.340151,982.332674,1003.533569,1000,1017.421603,1041.73901,1072.376932,1129.318723,1163.232964
"NL000000","COCO2","UVAB","PLAP",802.121503,817.138174,648.209243,659.474771,686.278913,709.629292,726.172826,761.081324,794.981765,837.445398,869.11315,900.833497,883.668756,870.258699,903.604968,913.07032,913.073957,940.040845,960.451317,966.308937,1002.812702,1000,993.221289,1046.333076,1080.314136,1101.347695,1244.511057
"NL000000","COCO2","UVAB","REPB",725.990598,730.578685,667.578539,689.015049,720.158036,741.840731,774.034915,780.732812,817.149347,871.090204,891.207994,938.661562,924.422728,912.572197,908.915864,923.730892,948.656071,965.477082,982.442876,991.09543,999.747793,1000,1008.220339,1025.084746,1042.870457,1051.008403,1040.519178
"NL000000","COCO2","UVAB","REPM",666.671835,678.579989,618.592799,636.436276,643.906762,662.044435,688.917466,710.328815,753.128389,814.385908,843.206371,874.581353,863.232914,844.863063,854.559616,882.749721,898.797712,919.501571,930.112461,936.038755,956.516956,1000,1028.013029,1048.024432,1083.212362,1112.786508,1123.908364
"NL000000","COCO2","UVAB","SEED",798.493383,784.727579,704.554111,725.807958,720.60468,741.064972,733.750527,756.571095,739.232808,783.949958,825.803074,863.142987,872.220847,849.145355,953.201187,940.028041,917.503808,983.546849,1014.073173,1006.15834,965.396023,1000,1011.657303,1097.805458,1106.373277,1109.165915,1136.891305
"NL000000","COCO2","UVAB","SERI",659.670287,665.85225,550.051874,562.633601,571.708683,590.077574,617.092778,645.288598,685.396668,736.111025,759.344625,796.205828,793.646505,778.515607,783.359488,810.473518,838.85605,865.700896,903.426018,925.445794,958.656631,1000,1026.22484,1019.599414,1063.72802,1067.174256,1072.51592
"NL000000","COCO2","UVAB","WATR",875.916374,882.079149,784.994838,754.832166,756.729647,771.618776,761.005784,778.220937,798.969158,829.824295,840.85555,870.134821,877.915692,857.780909,848.802381,849.401039,882.003589,939.046547,949.847416,959.387342,980.193472,1000,1043.457609,1113.188373,1190.196134,1119.193114,1148.953624
"NL000000","COCO2","UVAG","ELEC",749.187122,756.117812,664.191658,610.788114,574.266903,575.972849,604.305169,602.750503,595.862621,641.179167,640.742672,676.744328,687.561936,681.895175,686.488119,735.243276,757.797875,828.108773,839.852042,876.778042,868.754232,1000,1245.244898,1271.316429,1370.423375,1191.02282,1036.659973
"NL000000","COCO2","UVAG","ELUB",764.77498,766.501207,700.424178,627.620222,653.603919,659.556068,744.484351,756.763227,748.584371,764.533054,760.454808,782.624567,773.992127,754.557369,751.453967,720.302771,828.331333,929.218647,955.925433,982.689747,886.78987,1000,1254.778761,1322.9735,1595.012198,1427.65043,1343.213903
"NL000000","COCO2","UVAG","INPO",730.224327,744.997108,532.551961,534.936082,549.124112,589.956096,619.242414,669.82345,691.60986,734.90525,765.336724,789.914483,809.715085,800.294093,821.669453,844.325806,875.653613,902.86735,945.216826,970.54697,984.309742,1000,982.441781,1000.793147,1016.054211,1042.292535,1089.508116
"NL000000","COCO2","UVAG","IPHA",664.900444,680.811505,550.325537,566.063076,569.506926,574.681995,601.746459,638.470354,662.369324,718.397158,739.112164,777.200489,795.426614,808.862078,842.016512,861.890643,879.266004,927.357032,960.340151,982.332674,1003.533569,1000,1017.421603,1041.73901,1072.376932,1129.318723,1163.232964
"NL000000","COCO2","UVAG","PLAP",802.121503,817.138174,648.209243,659.474771,686.278913,709.629292,726.172826,761.081324,794.981765,837.445398,869.11315,900.833497,883.668756,870.258699,903.604968,913.07032,913.073957,940.040845,960.451317,966.308937,1002.812702,1000,993.221289,1046.333076,1080.314136,1101.347695,1244.511057
"NL000000","COCO2","UVAG","REPB",725.990598,730.578685,667.578539,689.015049,720.158036,741.840731,774.034915,780.732812,817.149347,871.090204,891.207994,938.661562,924.422728,912.572197,908.915864,923.730892,948.656071,965.477082,982.442876,991.09543,999.747793,1000,1008.220339,1025.084746,1042.870457,1051.008403,1040.519178
"NL000000","COCO2","UVAG","REPM",666.671835,678.579989,618.592799,636.436276,643.906762,662.044435,688.917466,710.328815,753.128389,814.385908,843.206371,874.581353,863.232914,844.863063,854.559616,882.749721,898.797712,919.501571,930.112461,936.038755,956.516956,1000,1028.013029,1048.024432,1083.212362,1112.786508,1123.908364
"NL000000","COCO2","UVAG","SEED",798.493383,784.727579,704.554111,725.807958,720.60468,741.064972,733.750527,756.571095,739.232808,783.949958,825.803074,863.142987,872.220847,849.145355,953.201187,940.028041,917.503808,983.546849,1014.073173,1006.15834,965.396023,1000,1011.657303,1097.805458,1106.373277,1109.165915,1136.891305
"NL000000","COCO2","UVAG","SERI",659.670287,665.85225,550.051874,562.633601,571.708683,590.077574,617.092778,645.288598,685.396668,736.111025,759.344625,796.205828,793.646505,778.515607,783.359488,810.473518,838.85605,865.700896,903.426018,925.445794,958.656631,1000,1026.22484,1019.599414,1063.72802,1067.174256,1072.51592
"NL000000","COCO2","UVAG","WATR",875.916374,882.079149,784.994838,754.832166,756.729647,771.618776,761.005784,778.220937,798.969158,829.824295,840.85555,870.134821,877.915692,857.780909,848.802381,849.401039,882.003589,939.046547,949.847416,959.387342,980.193472,1000,1043.457609,1113.188373,1190.196134,1119.193114,1148.953624
"NL000000","COCO2","UVAP","EFUL",321.4,338.3,216.2,232.8,214.2,244.3,261.1,265.1,248.8,254.4,222.1,227.5,271.9,267.1,243.1,291.1,427.3,443,429,442,485,596.5,650,650.5,810.5,611.5,647.946461
"NL000000","COCO2","UVAP","EGAS",298.8,313.7,184,173.9,184.1,213.8,236,241.2,236,259.1,249.1,255.5,296.9,305.3,284.2,334.6,474.8,497.4,480.6,496.6,553.9,679.2,649.8,613.058476,634.985597,609.548338,615.17062
"NL000000","COCO2","UVAP","ELEC",749.187122,756.117812,664.191658,610.788114,574.266903,575.972849,604.305169,602.750503,595.862621,641.179167,640.742672,676.744328,687.561936,681.895175,686.488119,735.243276,757.797875,828.108773,839.852042,876.778042,868.754232,1000,1245.244898,1271.316429,1370.423375,1191.02282,1036.659973
"NL000000","COCO2","UVAP","ELUB",764.77498,766.501207,700.424178,627.620222,653.603919,659.556068,744.484351,756.763227,748.584371,764.533054,760.454808,782.624567,773.992127,754.557369,751.453967,720.302771,828.331333,929.218647,955.925433,982.689747,886.78987,1000,1254.778761,1322.9735,1595.012198,1427.65043,1343.213903
"NL000000","COCO2","UVAP","FENE",,,,,,,,,,,,,,,,,90.5,91.5,81.5,92.5,91,81.5,95.5,156,150,94.5,
"NL000000","COCO2","UVAP","FPRO",531.8,421.7,371.5,367.6,503.7,417.5,363.3,432.3,428.6,358.1,346.6,400.7,495.2,575.1,644.2,412.9,477.8,589.9,457.9,389,570.3,629.2,,,,,
"NL000000","COCO2","UVAP","ICAF",,,,,,,,,,,,,,,176.372551,156.420096,166.76638,139.107118,157.875195,172.702527,164.702608,164.438176,164.521453,161.080313,159.422501,160.369558,160.971579
"NL000000","COCO2","UVAP","INPO",730.224327,744.997108,532.551961,534.936082,549.124112,589.956096,619.242414,669.82345,691.60986,734.90525,765.336724,789.914483,809.715085,800.294093,821.669453,844.325806,875.653613,902.86735,945.216826,970.54697,984.309742,1000,982.441781,1000.793147,1016.054211,1042.292535,1089.508116
"NL000000","COCO2","UVAP","IPHA",664.900444,680.811505,550.325537,566.063076,569.506926,574.681995,601.746459,638.470354,662.369324,718.397158,739.112164,777.200489,795.426614,808.862078,842.016512,861.890643,879.266004,927.357032,960.340151,982.332674,1003.533569,1000,1017.421603,1041.73901,1072.376932,1129.318723,1163.232964
"NL000000","COCO2","UVAP","NITF",575.8,650.3,588.9,527.4,509.7,495,500.4,524,487.1,463.4,469.8,585.6,623.5,543.5,493.9,460.7,542.2,672.5,653.6,684.7,695.6,743.9,807.5,846.5,1266.5,969.5,
"NL000000","COCO2","UVAP","PHOF",760.9,785.3,746,701.3,702.8,723.7,694.6,691.9,705.6,725.9,741.3,753.1,764,770.6,787.5,781.7,812.3,854.6,891.2,904.5,933.2,944.3,957.5,825,1828.5,1840,
"NL000000","COCO2","UVAP","PLAP",802.121503,817.138174,648.209243,659.474771,686.278913,709.629292,726.172826,761.081324,794.981765,837.445398,869.11315,900.833497,883.668756,870.258699,903.604968,913.07032,913.073957,940.040845,960.451317,966.308937,1002.812702,1000,993.221289,1046.333076,1080.314136,1101.347695,1244.511057
"NL000000","COCO2","UVAP","POTF",334.1,354.4,373.2,347.4,309.2,323.3,333,333.6,342.4,352.1,367,380.3,364.2,364.1,367.8,378,377.3,390.5,414.9,426.5,435.9,481.1,487.5,501,718,970.5,
"NL000000","COCO2","UVAP","REPB",725.990598,730.578685,667.578539,689.015049,720.158036,741.840731,774.034915,780.732812,817.149347,871.090204,891.207994,938.661562,924.422728,912.572197,908.915864,923.730892,948.656071,965.477082,982.442876,991.09543,999.747793,1000,1008.220339,1025.084746,1042.870457,1051.008403,1040.519178
"NL000000","COCO2","UVAP","REPM",666.671835,678.579989,618.592799,636.436276,643.906762,662.044435,688.917466,710.328815,753.128389,814.385908,843.206371,874.581353,863.232914,844.863063,854.559616,882.749721,898.797712,919.501571,930.112461,936.038755,956.516956,1000,1028.013029,1048.024432,1083.212362,1112.786508,1123.908364
"NL000000","COCO2","UVAP","SEED",798.493383,784.727579,704.554111,725.807958,720.60468,741.064972,733.750527,756.571095,739.232808,783.949958,825.803074,863.142987,872.220847,849.145355,953.201187,940.028041,917.503808,983.546849,1014.073173,1006.15834,965.396023,1000,1011.657303,1097.805458,1106.373277,1109.165915,1136.891305
"NL000000","COCO2","UVAP","SERI",659.670287,665.85225,550.051874,562.633601,571.708683,590.077574,617.092778,645.288598,685.396668,736.111025,759.344625,796.205828,793.646505,778.515607,783.359488,810.473518,838.85605,865.700896,903.426018,925.445794,958.656631,1000,1026.22484,1019.599414,1063.72802,1067.174256,1072.51592
"NL000000","COCO2","UVAP","WATR",875.916374,882.079149,784.994838,754.832166,756.729647,771.618776,761.005784,778.220937,798.969158,829.824295,840.85555,870.134821,877.915692,857.780909,848.802381,849.401039,882.003589,939.046547,949.847416,959.387342,980.193472,1000,1043.457609,1113.188373,1190.196134,1119.193114,1148.953624
"PL000000","COCO1","CAFF","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO1","CAFR","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO1","CAMF","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO1","CAMR","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO1","HEIR","IHEI",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO1","PIGF","IPIG",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO1","SCOW","ICOW",,,,,,207.724593,201.837527,218.116468,234.073856,243.091901,244.636137,240.631616,233.220013,224.537909,214.385273,202.467585,187.459424,171.726135,158.64357,153.476803,157.583966,171.274846,183.813186,182.893104,182.877167,183.705295,182.401884
"PL000000","COCO1","SHGF","ILAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO1","SHGM","ILAM",,,,,,800,774.61027,800,800,800,800,796.277211,670.879669,568.343681,511.109332,488.147219,455.71222,436.151251,396.709827,362.60198,365.424772,331.122167,266.985269,290.992916,241.175901,193.383501,208.354046
"PL000000","COCO1","SOWS","IPIG",,,,,,584.960794,566.056526,543.491943,531.956934,546.983878,586.865662,600,587.730158,519.563158,514.12783,536.027652,509.465079,406.23264,598.374637,563.988228,480.925539,505.195455,543.202573,563.805785,544.800901,526.286363,507.264989
"PL000000","COCO1","UVAB","EFUL",,,,,,,,,,,,,,,382.9,435.5,635.4,697,633.6,647.9,704.7,841.9,987.1,1000.4,1221.3,856.9,943.396665
"PL000000","COCO1","UVAB","EGAS",,,,,,,,,,,,,,,261.846132,296.853841,404.2,373.8,377.2,367.8,414.6,582.9,663.3,662.7,853,577.7,
"PL000000","COCO1","UVAB","ELEC",,,,,,812.471312,801.744632,776.734176,950.972403,766.644108,771.5523,770.357494,803.340414,826.149843,628.48078,644.55851,739.617813,921.149999,941.774777,867.842967,859.482122,1000,1073.90936,1123.487126,1344.702257,1221.188766,1136.075397
"PL000000","COCO1","UVAB","ELUB",,,,,,716.582183,716.098309,711.389133,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1250.636889
"PL000000","COCO1","UVAB","INPO",,,,,,880.042155,886.085298,888.876957,886.294131,876.305801,907.21364,913.641718,916.480193,932.125239,690.620796,618.225224,719.58977,960.436866,807.526965,763.812337,839.226683,1000,1054.467531,1272.875771,1481.541194,1534.421038,1672.587085
"PL000000","COCO1","UVAB","IPHA",,,,,,723.447639,710.412888,727.225893,735.40245,741.445814,740.91385,758.72336,782.035749,801.95072,646.599219,681.700259,789.478988,949.615115,952.781674,875.498197,868.73092,1000,1047.016275,1091.041453,1223.68198,1021.869874,1127.079591
"PL000000","COCO1","UVAB","PLAP",,,,,,897.414856,903.428282,925.335245,937.808049,973.125818,981.306254,979.526923,999.337347,1017.982166,879.845646,863.239573,949.55967,1058.24117,1012.442046,882.369391,873.862696,1000,1040.88264,1083.52243,1282.904472,1114.022931,1221.493544
"PL000000","COCO1","UVAB","REPB",,,,,,705.056985,702.485001,727.371768,610.803868,771.123959,785.176402,810.542604,810.568901,800.519257,729.375759,718.970219,808.339904,933.487528,893.986915,784.598685,847.188831,1000,1041.921155,1212.280028,1371.331133,1091.763021,1182.876243
"PL000000","COCO1","UVAB","REPM",,,,,,632.741632,633.747264,643.304498,659.608857,676.34329,693.115019,717.615626,730.021546,731.703065,647.622526,639.602721,700.880635,797.926998,780.110178,702.436779,803.531097,1000,1055.335323,1120.335688,1239.551492,1027.097282,1045.896066
"PL000000","COCO1","UVAB","SEED",,,,,,918.738787,929.756265,966.542544,954.131194,921.182556,964.351562,987.00103,1015.369575,964.812986,744.584413,684.308879,894.96492,970.062314,975.093142,863.524273,931.533626,1000,1136.887849,1554.567901,1741.868099,1270.763237,1315.152588
"PL000000","COCO1","UVAB","SERI",,,,,,736.197021,738.02391,750.542398,765.846223,780.525422,788.408675,810.320564,828.526056,832.947293,696.792174,701.705317,806.681803,933.347518,908.935198,819.236831,845.595027,1000,1073.928236,1148.922859,1378.836152,1188.411873,1359.668903
"PL000000","COCO1","UVAB","WATR",,,,,,928.303194,914.132593,939.141025,941.998715,924.738158,900.610459,909.265742,927.193246,928.584359,763.211,730.330236,889.248492,1015.03455,943.019134,866.580809,910.239458,1000,1054.511637,1272.66209,1495.362426,1147.314067,1289.037446
"PL000000","COCO1","UVAG","ELEC",,,,,,812.471312,801.744632,776.734176,950.972403,766.644108,771.5523,770.357494,803.340414,826.149843,628.48078,644.55851,739.617813,921.149999,941.774777,867.842967,859.482122,1000,1073.90936,1123.487126,1344.702257,1221.188766,1136.075397
"PL000000","COCO1","UVAG","ELUB",,,,,,716.582183,716.098309,711.389133,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1250.636889
"PL000000","COCO1","UVAG","INPO",,,,,,880.042155,886.085298,888.876957,886.294131,876.305801,907.21364,913.641718,916.480193,932.125239,690.620796,618.225224,719.58977,960.436866,807.526965,763.812337,839.226683,1000,1054.467531,1272.875771,1481.541194,1534.421038,1672.587085
"PL000000","COCO1","UVAG","IPHA",,,,,,723.447639,710.412888,727.225893,735.40245,741.445814,740.91385,758.72336,782.035749,801.95072,646.599219,681.700259,789.478988,949.615115,952.781674,875.498197,868.73092,1000,1047.016275,1091.041453,1223.68198,1021.869874,1127.079591
"PL000000","COCO1","UVAG","PLAP",,,,,,897.414856,903.428282,925.335245,937.808049,973.125818,981.306254,979.526923,999.337347,1017.982166,879.845646,863.239573,949.55967,1058.24117,1012.442046,882.369391,873.862696,1000,1040.88264,1083.52243,1282.904472,1114.022931,1221.493544
"PL000000","COCO1","UVAG","REPB",,,,,,705.056985,702.485001,727.371768,610.803868,771.123959,785.176402,810.542604,810.568901,800.519257,729.375759,718.970219,808.339904,933.487528,893.986915,784.598685,847.188831,1000,1041.921155,1212.280028,1371.331133,1091.763021,1182.876243
"PL000000","COCO1","UVAG","REPM",,,,,,632.741632,633.747264,643.304498,659.608857,676.34329,693.115019,717.615626,730.021546,731.703065,647.622526,639.602721,700.880635,797.926998,780.110178,702.436779,803.531097,1000,1055.335323,1120.335688,1239.551492,1027.097282,1045.896066
"PL000000","COCO1","UVAG","SEED",,,,,,918.738787,929.756265,966.542544,954.131194,921.182556,964.351562,987.00103,1015.369575,964.812986,744.584413,684.308879,894.96492,970.062314,975.093142,863.524273,931.533626,1000,1136.887849,1554.567901,1741.868099,1270.763237,1315.152588
"PL000000","COCO1","UVAG","SERI",,,,,,736.197021,738.02391,750.542398,765.846223,780.525422,788.408675,810.320564,828.526056,832.947293,696.792174,701.705317,806.681803,933.347518,908.935198,819.236831,845.595027,1000,1073.928236,1148.922859,1378.836152,1188.411873,1359.668903
"PL000000","COCO1","UVAG","WATR",,,,,,928.303194,914.132593,939.141025,941.998715,924.738158,900.610459,909.265742,927.193246,928.584359,763.211,730.330236,889.248492,1015.03455,943.019134,866.580809,910.239458,1000,1054.511637,1272.66209,1495.362426,1147.314067,1289.037446
"PL000000","COCO1","UVAP","EFUL",,,,,,150.47249,111.2,155.2,161.5,342.3,329.8,316.9,353.3,378.4,382.9,435.5,635.4,697,633.6,647.9,704.7,841.9,987.1,1000.4,1221.3,856.9,943.396665
"PL000000","COCO1","UVAP","EGAS",,,,,,202.617773,225.065432,232.630724,224.285788,242.292886,232.354844,234.61901,272.271924,277.94012,261.846132,296.853841,404.2,373.8,377.2,367.8,414.6,582.9,663.3,662.7,853,577.7,650.864522
"PL000000","COCO1","UVAP","ELEC",,,,,,812.471312,801.744632,776.734176,950.972403,766.644108,771.5523,770.357494,803.340414,826.149843,628.48078,644.55851,739.617813,921.149999,941.774777,867.842967,859.482122,1000,1073.90936,1123.487126,1344.702257,1221.188766,1136.075397
"PL000000","COCO1","UVAP","ELUB",,,,,,716.582183,716.098309,711.389133,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1250.636889
"PL000000","COCO1","UVAP","FENE",,,,,,,,,,105,75.3,98,127.1,108.1,91.3,84.8,113.7,128.5,104.7,106.6,113.5,89.8,104.1,166.6,200.6,110.1,
"PL000000","COCO1","UVAP","ICAF",,,,,,245.859239,198.834886,170.758099,183.655914,198.912786,206.819506,195.467541,153.307727,166.485594,188.467033,167.175749,178.295321,148.691066,168.779055,184.611541,,,,,,,
"PL000000","COCO1","UVAP","INPO",,,,,,880.042155,886.085298,888.876957,886.294131,876.305801,907.21364,913.641718,916.480193,932.125239,690.620796,618.225224,719.58977,960.436866,807.526965,763.812337,839.226683,1000,1054.467531,1272.875771,1481.541194,1534.421038,1672.587085
"PL000000","COCO1","UVAP","IPHA",,,,,,723.447639,710.412888,727.225893,735.40245,741.445814,740.91385,758.72336,782.035749,801.95072,646.599219,681.700259,789.478988,949.615115,952.781674,875.498197,868.73092,1000,1047.016275,1091.041453,1223.68198,1021.869874,1127.079591
"PL000000","COCO1","UVAP","NITF",,,,,,,,,,,,,,112.2,111.6,102.6,111.9,147.2,145,130.8,156.4,191,200.5,224.8,312.4,262.4,
"PL000000","COCO1","UVAP","PHOF",,,,,,,,,,,,,,,,,,,,,,,,,,284.1,
"PL000000","COCO1","UVAP","PLAP",,,,,,897.414856,903.428282,925.335245,937.808049,973.125818,981.306254,979.526923,999.337347,1017.982166,879.845646,863.239573,949.55967,1058.24117,1012.442046,882.369391,873.862696,1000,1040.88264,1083.52243,1282.904472,1114.022931,1221.493544
"PL000000","COCO1","UVAP","POTF",,,,,,,,,,,,,,,,,,162.1,,,,220,227.2,242.2,456.9,487.9,
"PL000000","COCO1","UVAP","REPB",,,,,,705.056985,702.485001,727.371768,610.803868,771.123959,785.176402,810.542604,810.568901,800.519257,729.375759,718.970219,808.339904,933.487528,893.986915,784.598685,847.188831,1000,1041.921155,1212.280028,1371.331133,1091.763021,1182.876243
"PL000000","COCO1","UVAP","REPM",,,,,,632.741632,633.747264,643.304498,659.608857,676.34329,693.115019,717.615626,730.021546,731.703065,647.622526,639.602721,700.880635,797.926998,780.110178,702.436779,803.531097,1000,1055.335323,1120.335688,1239.551492,1027.097282,1045.896066
"PL000000","COCO1","UVAP","SEED",,,,,,918.738787,929.756265,966.542544,954.131194,921.182556,964.351562,987.00103,1015.369575,964.812986,744.584413,684.308879,894.96492,970.062314,975.093142,863.524273,931.533626,1000,1136.887849,1554.567901,1741.868099,1270.763237,1315.152588
"PL000000","COCO1","UVAP","SERI",,,,,,736.197021,738.02391,750.542398,765.846223,780.525422,788.408675,810.320564,828.526056,832.947293,696.792174,701.705317,806.681803,933.347518,908.935198,819.236831,845.595027,1000,1073.928236,1148.922859,1378.836152,1188.411873,1359.668903
"PL000000","COCO1","UVAP","WATR",,,,,,928.303194,914.132593,939.141025,941.998715,924.738158,900.610459,909.265742,927.193246,928.584359,763.211,730.330236,889.248492,1015.03455,943.019134,866.580809,910.239458,1000,1054.511637,1272.66209,1495.362426,1147.314067,1289.037446
"PL000000","COCO2","CAFF","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO2","CAFR","ICAF",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO2","CAMF","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO2","CAMR","ICAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO2","HEIR","IHEI",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO2","PIGF","IPIG",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO2","SCOW","ICOW",,,,,,207.724593,201.837527,218.116468,234.073856,243.091901,244.636137,240.631616,233.220013,224.537909,214.385273,202.467585,187.459424,171.726135,158.64357,153.476803,157.583966,171.274846,183.813186,182.893104,182.877167,183.705295,182.401884
"PL000000","COCO2","SHGF","ILAM",,,,,,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000,1000
"PL000000","COCO2","SHGM","ILAM",,,,,,800,774.61027,800,800,800,800,796.277211,670.879669,568.343681,511.109332,488.147219,455.71222,436.151251,396.709827,362.60198,365.424772,331.122167,266.985269,290.992916,241.175901,193.383501,208.354046
"PL000000","COCO2","SOWS","IPIG",,,,,,584.960794,566.056526,543.491943,531.956934,546.983878,586.865662,600,587.730158,519.563158,514.12783,536.027652,509.465079,406.23264,598.374637,563.988228,480.925539,505.195455,543.202573,563.805785,544.800901,526.286363,507.264989
"PL000000","COCO2","UVAB","EFUL",,,,,,,,,,,,,,,382.9,435.5,635.4,697,633.6,647.9,704.7,841.9,987.1,1000.4,1221.3,856.9,943.396665
"PL000000","COCO2","UVAB","EGAS",,,,,,,,,,,,,,,261.846132,296.853841,404.2,373.8,377.2,367.8,414.6,582.9,663.3,662.7,853,577.7,
"PL000000","COCO2","UVAB","ELEC",,,,,,812.471312,801.744632,776.734176,950.972403,766.644108,771.5523,770.357494,803.340414,826.149843,628.48078,644.55851,739.617813,921.149999,941.774777,867.842967,859.482122,1000,1073.90936,1123.487126,1344.702257,1221.188766,1136.075397
"PL000000","COCO2","UVAB","ELUB",,,,,,716.582183,716.098309,711.389133,715.403084,695.04254,688.386048,714.819614,733.0872,734.460366,697.515825,692.880588,796.231081,789.712568,740.521564,889.815597,899.357013,1000,1113.852818,1164.714319,1389.745108,1201.768043,1250.636889
"PL000000","COCO2","UVAB","INPO",,,,,,880.042155,886.085298,888.876957,886.294131,876.305801,907.21364,913.641718,916.480193,932.125239,690.620796,618.225224,719.58977,960.436866,807.526965,763.812337,839.226683,1000,1054.467531,1272.875771,1481.541194,1534.421038,1672.587085
"PL000000","COCO2","UVAB","IPHA",,,,,,723.447639,710.412888,727.225893,735.40245,741.445814,740.91385,758.72336,782.035749,801.95072,646.599219,681.700259,789.478988,949.615115,952.781674,875.498197,868.73092,1000,1047.016275,1091.041453,1223.68198,1021.869874,1127.079591
"PL000000","COCO2","UVAB","PLAP",,,,,,897.414856,903.428282,925.335245,937.808049,973.125818,981.306254,979.526923,999.337347,1017.982166,879.845646,863.239573,949.55967,1058.24117,1012.442046,882.369391,873.862696,1000,1040.88264,1083.52243,1282.904472,1114.022931,1221.493544
"PL000000","COCO2","UVAB","REPB",,,,,,705.056985,702.485001,727.371768,610.803868,771.123959,785.176402,810.542604,810.568901,800.519257,729.375759,718.970219,808.339904,933.487528,893.986915,784.598685,847.188831,1000,1041.921155,1212.280028,1371.331133,1091.763021,1182.876243
"PL000000","COCO2","UVAB","REPM",,,,,,632.741632,633.747264,643.304498,659.608857,676.34329,693.115019,717.615626,730.021546,731.703065,647.622526,639.602721,700.880635,797.926998,780.110178,702.436779,803.531097,1000,1055.335323,1120.335688,1239.551492,1027.097282,1045.896066
"PL000000","COCO2","UVAB","SEED",,,,,,918.738787,929.756265,966.542544,954.131194,921.182556,964.351562,987.00103,1015.369575,964.812986,744.584413,684.308879,894.96492,970.062314,975.093142,863.524273,931.533626,1000,1136.887849,1554.567901,1741.868099,1270.763237,1315.152588
"PL000000","COCO2","UVAB","SERI",,,,,,736.197021,738.02391,750.542398,765.846223,780.525422,788.408675,810.320564,828.526056,832.947293,696.792174,701.705317,806.681803,933.347518,908.935198,819.236831,845.595027,1000,1073.928236,1148.922859,1378.836152,1188.411873,1359.668903
"PL000000","COCO2","UVAB","WATR",,,,,,928.303194,914.132593,939.141025,941.998715,924.738158,900.610459,909.265742,927.193246,928.584359,763.211,730.330236,889.248492,1015.03455,943.019134,866.580809,910.239458,1000,1054.511637,1272.66209,1495.362426,1147.314067,1289.037446
