"Country","dim2","CostItem","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009"
"AT000000","GRAI","PLAP",,,,,,,8.755475,8.81449,7.95614,8.471654,7.962311,8.231547,3.873042,5.068459,4.952836,5.114343,4.0799,4.940093,4.117668,8.440845,8.30017,8.890777,8.988346,9.738042,11.803417,10.949118
"AT000000","GRAI","POTF",117.786644,117.707921,116.784994,115.893472,115.667973,115.533856,115.140781,114.886914,114.274076,113.915118,114.297344,114.200398,114.121384,114.244835,114.298835,114.121048,113.793005,113.804274,114.159213,113.735166,115.786134,115.36469,115.358778,114.520829,117.009168,86.723911
"AT000000","GRAI","REPB",,,,,,,4.85985,4.854913,3.003624,4.106486,3.043685,3.561375,3.212004,3.548832,3.573615,3.336497,3.855139,3.430874,3.755985,2.914972,2.530032,2.480333,2.048402,2.161457,2.126659,2.146504
"AT000000","GRAI","REPM",,,,,,,28.88396,27.103564,16.235014,22.634665,20.757865,19.000393,16.125541,16.938311,17.261254,18.17786,16.08915,14.878321,15.755002,14.580759,13.359459,14.495314,9.632614,9.67449,9.46827,9.6545
"AT000000","GRAI","SEED",,,,,,,24.561277,24.015564,21.153422,23.122787,20.839262,17.377582,16.793491,18.559307,17.372321,17.531442,13.213949,12.219883,15.338285,14.648831,14.124937,14.261954,13.864922,14.156721,15.460987,15.04428
"AT000000","HEIH","ELEC",,,,,,,6.995062,7.172034,8.123578,7.525112,7.497009,7.415592,8.406015,8.811677,7.911323,7.821685,6.440443,7.250236,7.410694,6.872198,7.149256,6.584943,7.222164,6.947173,7.269947,6.989567
"AT000000","HEIH","INPO",,,,,,,2.556618,2.565593,4.979598,2.795528,2.907606,3.454661,7.919216,6.36773,2.998866,3.049271,3.09535,2.989697,3.188875,3.185982,3.201107,3.351791,7.484618,5.347486,8.013581,8.787451
"AT000000","HEIH","IPHA",,,,,,,21.293379,22.185028,21.71853,21.891915,22.01852,22.0421,21.876203,23.125189,22.853356,22.238418,22.514182,22.476443,24.869532,23.4576,24.883972,25.879694,25.855892,27.231341,23.375229,23.067185
"AT000000","HEIH","REPB",,,,,,,1.432992,1.521993,2.160567,1.493971,1.608242,1.801784,1.781165,1.803826,1.67733,1.40653,1.160648,1.137623,1.625095,1.282088,1.212971,1.182116,1.625804,1.740085,1.746069,1.737566
"AT000000","HEIH","REPM",,,,,,,2.561207,2.154938,6.762621,1.99861,3.655347,5.304105,6.699271,6.27707,5.373921,4.1407,1.352512,1.199768,3.58506,2.367472,3.632293,2.947215,6.05768,5.581344,5.923088,6.04137
"AT000000","HEIL","ELEC",,,,,,,5.06539,5.193542,5.882591,5.449219,5.428869,5.369896,6.08713,6.380917,5.728963,5.664064,4.663759,5.250101,5.366378,4.976425,5.177007,4.768335,5.229956,5.030814,5.264444,5.06141
"AT000000","HEIL","INPO",,,,,,,1.851344,1.857843,3.605916,2.024348,2.105508,2.501644,5.734619,4.611149,2.171621,2.208126,2.241456,2.164924,2.309191,2.307094,2.318025,2.427122,5.420013,3.872396,5.802938,6.363327
"AT000000","HEIL","IPHA",,,,,,,15.419343,16.065021,15.727211,15.852766,15.944446,15.961476,15.841428,16.745952,16.549197,16.103924,16.303338,16.27583,18.009015,16.98656,18.019286,18.740182,18.723639,19.719649,16.92689,16.703824
"AT000000","HEIL","REPB",,,,,,,1.037684,1.102133,1.564549,1.081841,1.164589,1.304736,1.289813,1.306229,1.214634,1.018537,0.840468,0.823785,1.176796,0.928409,0.878351,0.856002,1.177332,1.260087,1.264395,1.258237
"AT000000","HEIL","REPM",,,,,,,1.854667,1.560472,4.89707,1.447269,2.646975,3.840893,4.851209,4.545499,3.89151,2.998483,0.979403,0.868786,2.596084,1.714379,2.630261,2.134158,4.386691,4.041745,4.289133,4.374785
"AT000000","HEIR","INPO",,,,,,,2.695041,3.457153,5.041213,2.991721,3.122247,3.62188,4.89037,4.664751,3.549541,3.60555,3.086082,4.298301,4.99094,4.225999,4.466605,3.182602,5.769781,3.76099,3.900807,4.204399
"AT000000","HEIR","IPHA",,,,,,,20.846458,22.839369,23.375007,24.08702,24.462651,23.922052,22.971292,23.847498,24.090592,23.032155,23.161424,22.226907,24.251078,23.176578,24.344463,25.170525,25.169139,26.093089,22.141969,21.892651
"AT000000","HEIR","REPB",,,,,,,0.753296,1.285116,3.083842,1.241315,1.527028,1.657292,2.474519,2.483753,1.824389,1.44204,0.575339,1.050147,1.869516,1.399967,1.494101,0.986485,1.49395,1.559055,1.580386,1.571752
"AT000000","HEIR","REPM",,,,,,,2.699878,2.903793,9.093462,2.138875,1.967512,2.951684,6.459412,6.666865,4.467572,2.090647,1.348463,1.724912,2.504034,1.637352,2.317047,1.191087,4.300538,3.700935,4.916199,5.153844
"AT000000","HENS","EGAS",,,,,,,2.072275,2.067442,2.058897,3.475265,3.473545,2.061194,3.48337,3.487698,3.489511,3.489634,2.06609,3.496265,3.502218,2.070813,2.077788,1.106218,1.104975,1.109039,1.10046,1.097605
"AT000000","HENS","ELEC",,,,,,,407.988763,454.152394,649.851186,553.352467,578.02856,588.251073,661.199782,710.424628,693.099367,659.645111,412.41297,472.917645,493.492719,494.462373,539.574291,512.493757,558.20045,450.194967,449.078068,437.313371
"AT000000","HENS","INPO",,,,,,,358.53402,382.432174,1131.719513,440.211269,483.1657,560.439781,1483.286432,941.423673,532.201788,541.825708,548.365797,561.788301,586.6755,599.027867,602.296933,610.216436,2529.85984,1562.113564,2275.357667,3380.804868
"AT000000","HENS","IPHA",,,,,,,507.21159,567.720911,600.265682,622.392807,652.291154,650.178513,675.681451,719.355103,736.916719,709.018879,712.448487,744.701119,811.799559,798.610199,846.137301,854.370002,841.271578,877.357391,749.45876,770.500926
"AT000000","HENS","REPB",,,,,,,114.93814,164.026427,341.604098,195.977263,250.134608,274.144333,311.263065,305.016601,291.672078,230.871541,117.487971,156.801867,267.921897,215.50941,215.419944,203.352681,306.983117,306.862281,300.234142,320.180752
"AT000000","HENS","REPM",,,,,,,359.177544,321.219192,1187.028986,314.720733,398.253453,688.996899,1165.56902,1061.309639,959.944391,547.802523,239.60829,225.446135,493.615171,232.09171,529.537265,394.271291,1289.566405,1059.80521,1115.93903,1257.124332
"AT000000","MAIF","EFUL",,,,,,,107.021538,105.166009,125.857934,117.482124,113.823406,111.367476,114.025392,116.012997,114.788414,116.05881,116.842928,118.837321,116.223252,120.976275,130.747885,119.563075,127.615758,119.15217,121.809874,114.902143
"AT000000","MAIF","ELEC",,,,,,,4.660935,3.686908,1.650127,2.947944,1.964539,1.663743,1.408798,1.491629,1.50051,1.685663,2.969192,2.474857,1.593711,1.839545,1.622587,1.807628,1.284966,1.349743,1.329948,1.274288
"AT000000","MAIF","ELUB",,,,,,,5.848398,6.589263,7.349114,8.651732,8.67021,9.395627,9.536282,9.600654,9.284254,9.486469,10.023883,9.822561,9.986652,8.47194,0.00373,5.412562,0.132486,0.284842,0.316329,0.315533
"AT000000","MAIF","INPO",,,,,,,209.327446,227.171125,215.656349,262.045154,290.60969,356.693341,354.814897,367.19757,351.48318,353.75346,306.058941,312.585515,301.604267,306.073817,308.263636,309.148451,217.476713,235.312573,248.981762,273.320795
"AT000000","MAIF","NITF",227.88826,225.857123,222.663661,219.274202,218.75877,217.67638,216.991109,219.022491,213.850154,214.021948,214.405478,215.846512,217.866169,218.909931,217.376723,215.787582,217.549594,215.032209,215.481144,210.082017,211.117769,216.51157,218.258686,212.568122,210.144382,184.634256
"AT000000","MAIF","PHOF",139.596927,139.239697,137.923267,137.405524,136.977678,136.909924,136.256042,135.593184,135.081857,134.514329,134.716597,134.463491,134.418984,134.405783,134.325568,133.632957,132.267779,132.003511,132.032647,131.630972,132.236913,132.624321,133.010934,130.882113,127.842297,110.891445
"AT000000","MAIF","PLAP",,,,,,,30.245973,30.068387,28.687096,34.040845,33.928689,36.464569,41.252622,47.446023,48.156033,51.138884,55.450193,49.475168,52.739085,39.704247,37.162579,37.776108,34.980104,38.296513,46.184423,41.856069
"AT000000","MAIF","POTF",316.792908,315.312385,316.078114,309.587932,307.700513,306.557895,306.966281,301.686244,302.542916,300.98502,301.230188,300.529454,300.459671,299.922886,299.475915,298.739187,297.703123,297.164747,297.883468,296.563642,297.787321,298.212526,298.937515,297.077358,296.90178,243.961179
"AT000000","MAIF","REPB",,,,,,,25.071161,24.197915,16.445269,23.488979,18.872267,21.935513,20.596461,22.669043,20.936101,19.009537,22.696594,19.987471,21.139938,17.343704,14.101821,13.837711,11.385097,12.64045,12.905594,13.053923
"AT000000","MAIF","REPM",,,,,,,145.698319,131.43527,93.831416,132.935285,130.378039,117.688641,104.930839,110.555982,102.794494,105.58303,96.902494,89.32719,90.427801,90.156415,79.973363,83.889472,57.33865,58.629557,59.964854,59.736921
"AT000000","MAIF","SEED",,,,,,,76.119145,73.203454,71.635566,85.945213,81.527483,70.235292,70.081709,77.857874,69.431091,69.541578,54.457628,49.256565,59.481627,60.339213,57.325211,55.89015,50.113917,51.189014,55.624524,52.473746
"AT000000","MAIZ","EFUL",,,,,,,134.015596,137.477432,138.615228,166.932847,140.370887,156.903285,159.817994,164.171988,161.040118,164.581227,172.600987,170.446633,164.97921,175.099066,178.642797,175.754475,168.569328,183.96448,166.037506,161.576501
"AT000000","MAIZ","EGAS",,,,,,,0.082891,0.082698,0.082356,0.139011,0.138942,0.082448,0.139335,0.139508,0.13958,0.139585,0.082644,0.139851,0.140089,0.082833,0.083112,0.044249,0.044199,0.044362,0.044018,0.043904
"AT000000","MAIZ","ELEC",,,,,,,9.975759,9.975036,4.93214,9.972362,8.424284,6.953475,5.282126,5.714278,5.565154,7.361977,9.978799,9.978675,7.391757,9.972963,7.561205,8.959311,3.905372,5.177418,4.85289,4.27144
"AT000000","MAIZ","ELUB",,,,,,,8.374611,9.4611,10.501608,12.625231,12.395177,13.608766,13.825291,13.94291,13.461897,13.773451,14.60461,14.284468,14.504565,12.330173,0.005439,7.911864,0.193323,0.412655,0.457511,0.459018
"AT000000","MAIZ","INPO",,,,,,,302.880566,346.386975,225.35845,404.414918,275.515995,453.127256,413.297158,425.385669,404.756764,410.533307,398.836387,382.922525,363.385526,412.154399,336.875649,439.472105,255.730803,478.222732,271.513647,334.659447
"AT000000","MAIZ","NITF",316.420382,315.85955,311.7943,308.756532,309.748363,309.306894,309.993577,314.476417,309.961724,312.424576,314.258584,319.478449,323.075735,326.823754,326.245077,324.995786,328.726305,326.247511,327.422116,320.081948,322.438648,332.167132,335.438316,326.678715,322.988272,286.890681
"AT000000","MAIZ","PHOF",155.790387,156.131502,154.89128,155.231274,155.568617,156.047932,156.381894,156.485984,157.028756,157.440385,158.249735,159.405422,159.618313,160.711347,161.559953,161.26831,159.978939,160.314847,160.613144,160.70014,161.847393,162.934204,163.617256,161.126587,157.413533,137.679991
"AT000000","MAIZ","PLAP",,,,,,,50.414999,51.754548,41.649837,55.474451,41.367001,50.03055,45.32898,51.615971,52.40768,55.448368,62.056853,54.436463,59.666778,56.442876,47.612329,55.531664,50.149428,75.155011,59.00308,57.843937
"AT000000","MAIZ","POTF",103.801222,103.840222,104.07023,102.743704,102.700115,102.687565,103.489708,102.478611,103.357451,103.532908,103.994096,104.689659,104.814196,105.33588,105.770924,105.890506,105.751995,106.01667,106.390093,106.255573,106.927104,107.449044,107.863237,107.222755,107.229545,86.049994
"AT000000","MAIZ","REPB",,,,,,,42.812742,41.826861,24.632886,37.709262,23.181172,29.47505,25.560615,27.613313,25.700822,23.276521,29.189074,25.594011,27.093055,24.151072,17.715223,19.701429,15.946291,23.997392,15.559394,17.081022
"AT000000","MAIZ","REPM",,,,,,,229.484446,216.476593,121.984736,210.521619,149.023369,155.908538,127.512247,132.294099,123.581499,127.501486,125.062707,113.253787,114.423416,124.648087,96.98266,119.428292,76.19235,114.208706,69.93646,76.598394
"AT000000","MAIZ","SEED",,,,,,,118.903953,121.059233,95.233573,138.603582,94.075282,95.642368,88.891569,98.178667,87.294217,87.087953,72.85964,64.326693,78.188978,85.509452,72.27053,82.15762,70.646613,101.423109,70.232317,72.148675
"AT000000","OATS","EFUL",,,,,,,85.354497,91.890966,124.290537,121.275921,122.594606,129.118183,126.24589,130.911879,126.559003,127.131164,115.532748,121.560736,126.773962,127.702315,133.16968,113.226581,94.679673,84.472996,71.157155,79.008144
"AT000000","OATS","EGAS",,,,,,,0.082891,0.082698,0.082356,0.139011,0.138942,0.082448,0.139335,0.139508,0.273685,0.139585,0.082644,0.139851,0.140089,0.082833,0.083112,0.044249,0.044199,0.044362,0.044018,0.043904
"AT000000","OATS","ELEC",,,,,,,9.975759,8.793623,3.086286,6.48099,4.066534,3.237053,2.737858,3.045287,2.98809,3.373586,6.107374,4.909138,3.014867,3.626666,2.95567,3.220358,2.15681,2.208055,2.143368,2.036996
"AT000000","OATS","ELUB",,,,,,,8.084762,9.152571,10.416018,12.247564,12.240387,13.343771,13.504348,13.626009,13.142099,13.419281,14.028909,13.808139,14.125456,11.932937,0.005438,7.911668,0.193312,0.411744,0.456445,0.458018
"AT000000","OATS","INPO",,,,,,,75.076399,76.312629,98.992769,106.248448,125.40429,139.528923,133.374432,136.416302,116.267015,109.649682,75.047214,79.39877,85.378627,78.662093,84.563375,72.158161,29.162984,35.581879,35.893324,32.959447
"AT000000","OATS","NITF",113.818961,111.717531,109.370079,107.827156,109.919771,109.096748,109.988423,110.073879,106.228896,107.409214,107.579065,110.600945,110.570064,114.228675,112.989123,113.395136,110.04229,111.644096,109.389399,106.446479,111.656274,112.495226,109.354115,104.01777,102.393419,92.531006
"AT000000","OATS","PHOF",55.566901,55.281629,54.164843,53.826472,55.159682,54.91364,55.0977,54.117595,53.459136,53.979718,54.064588,55.483103,54.815616,56.648389,56.202625,56.66914,53.760682,55.402081,53.908354,53.479205,56.564636,55.638747,53.504637,50.889353,50.407748,43.943344
"AT000000","OATS","PLAP",,,,,,,20.396629,19.227775,20.345014,22.32874,23.034811,22.262605,25.195254,30.19152,29.317044,31.595691,28.130855,31.739028,27.001149,21.548173,20.492655,19.595893,12.398363,13.508467,14.598629,11.748853
"AT000000","OATS","POTF",129.790025,127.678745,123.923055,120.896377,128.793709,126.550959,128.157194,120.656573,116.017005,119.710716,119.702068,128.244019,123.650569,134.706023,132.199937,135.271015,119.677672,130.341224,122.397283,121.538892,140.065275,133.980988,120.444242,109.281793,126.244686,101.498325
"AT000000","OATS","REPB",,,,,,,19.516172,17.077656,12.16952,16.294788,13.372249,13.4217,12.630896,12.769234,11.303516,10.309482,12.283144,11.479705,11.828276,9.67934,7.93519,7.415922,4.229831,4.906355,4.590929,4.08445
"AT000000","OATS","REPM",,,,,,,82.314967,73.292666,58.086441,79.31812,81.425036,64.936476,55.694451,54.754678,48.317755,50.789185,45.526879,44.680744,45.356073,44.441486,38.842202,38.526017,16.45015,18.000619,17.322558,15.442171
"AT000000","OATS","SEED",,,,,,,41.722263,39.83531,45.256981,50.550099,50.184208,40.777343,40.246225,41.734961,35.017329,34.595512,24.793037,24.144232,30.421772,30.169336,29.374034,27.083034,16.141116,16.389248,16.070323,13.728891
"AT000000","OCER","EFUL",,,,,,,188.040145,157.791807,149.234496,132.29227,135.246324,122.952425,123.029172,126.117741,123.011425,122.927557,112.787304,118.620841,126.406069,127.328443,135.1378,116.49113,97.259983,119.479616,119.394725,126.000366
"AT000000","OCER","EGAS",,,,,,,1.512797,0.082698,0.082356,0.139011,0.138942,0.082448,0.139335,0.139508,0.243402,0.139585,0.082644,0.139851,0.140089,0.082833,0.083112,0.044249,0.044199,0.044362,0.044018,0.043904
"AT000000","OCER","ELEC",,,,,,,2.05803,2.222391,2.111538,2.206065,2.354412,2.440945,2.532344,2.913531,3.063582,3.468163,7.186351,6.1643,3.675457,4.658264,3.850746,4.231376,2.188079,2.699283,2.746865,2.629792
"AT000000","OCER","ELUB",,,,,,,8.720882,9.697309,10.206053,11.954855,12.332859,13.273931,13.47298,13.580123,13.109222,13.379504,14.001042,13.779508,14.1227,11.930283,0.005438,7.911677,0.193313,0.412081,0.457004,0.458587
"AT000000","OCER","INPO",,,,,,,67.815346,65.678002,91.68624,79.029824,125.773356,115.983141,116.881105,111.257903,96.598341,85.635998,63.50986,65.242229,78.400209,76.017674,85.377868,80.409894,28.7054,57.016105,54.028072,58.572328
"AT000000","OCER","NITF",85.502418,82.063535,73.579152,81.35002,91.783268,94.570138,99.984748,114.322226,106.370727,111.892546,124.657818,126.512548,114.54794,117.002854,118.502239,119.40758,122.015739,123.178906,124.083723,120.606948,127.818922,131.220274,129.232316,132.930114,106.81194,97.012367
"AT000000","OCER","PHOF",34.390857,31.674517,29.684279,32.347231,35.2269,36.276631,36.016897,40.060995,39.301459,42.569025,47.093855,46.693295,38.435352,39.241446,40.300939,40.996631,41.46416,42.499429,42.595241,41.991348,45.558938,45.227905,43.404978,45.984273,42.408935,32.603902
"AT000000","OCER","PLAP",,,,,,,23.267171,21.044043,26.313537,24.603328,27.2362,22.155251,23.364064,26.515676,26.017397,27.213543,25.708926,28.646136,25.412903,21.098401,20.349491,20.979005,12.399722,17.484712,18.540249,16.289863
"AT000000","OCER","POTF",55.196666,48.335893,45.164843,50.260701,62.692851,75.478707,79.151367,81.94688,89.135342,107.62876,123.265331,115.838192,64.056264,67.860958,73.68788,77.378233,79.95788,84.506635,84.340572,81.352693,100.183595,94.431396,81.473263,98.120063,97.29013,76.113771
"AT000000","OCER","REPB",,,,,,,12.507241,12.018784,14.115782,13.563313,14.227084,13.119897,11.760835,11.166225,9.961667,8.725661,11.077722,10.170305,10.997473,9.483408,7.825118,7.918938,4.185664,5.696199,4.985417,4.76369
"AT000000","OCER","REPM",,,,,,,63.782112,53.437021,63.418938,60.362342,78.066862,59.879245,51.048891,47.005012,42.006183,42.421212,40.757626,39.255447,42.147778,43.492523,38.511935,41.524688,16.235479,22.605195,19.867758,19.047004
"AT000000","OCER","SEED",,,,,,,56.650834,48.702922,61.464516,57.775822,61.654699,40.061521,36.586748,35.477084,30.281044,28.784261,22.180994,21.19364,28.282958,29.381722,29.226472,29.111941,16.194404,22.16673,21.417308,19.843988
"AT000000","OFAR","EFUL",,,,,,,81.212077,74.276862,144.906659,111.110324,99.085967,86.120524,101.160274,107.189723,104.672374,111.342858,105.168281,113.159914,110.192521,107.261579,133.001602,98.144224,126.841098,103.06329,107.544277,96.300115
"AT000000","OFAR","ELEC",,,,,,,3.836371,3.3038,1.502975,2.58765,1.974197,1.812986,1.561038,1.72961,1.81989,2.147771,4.507724,3.784823,2.166646,2.698804,2.236862,2.631993,1.538966,1.678041,1.599471,1.52796
"AT000000","OFAR","ELUB",,,,,,,4.216722,4.483675,7.374821,7.682501,6.685467,6.835853,7.316464,7.547082,7.171514,7.418124,7.501566,7.744265,7.837753,6.5724,0.002951,4.659954,0.112541,0.193481,0.211723,0.22947
"AT000000","OFAR","INPO",,,,,,,197.83427,215.995658,201.343106,194.152865,192.343482,204.888816,191.318574,193.493631,180.711882,191.981941,145.298425,150.631023,152.543099,127.660518,137.176998,139.60458,133.434634,139.678705,146.472549,165.124144
"AT000000","OFAR","NITF",124.357993,120.016333,151.146028,123.852562,122.358876,124.871323,155.445001,122.700645,166.639157,172.204387,168.185097,171.349754,171.970827,170.356959,169.091294,168.514971,167.236628,165.643916,162.046798,161.101553,157.371705,157.756744,160.977601,158.030253,155.27106,149.770275
"AT000000","OFAR","PHOF",44.619909,44.463167,54.524663,44.90351,44.094491,44.678802,53.640302,41.32914,56.674532,57.872834,57.042809,57.423319,56.755096,56.594168,56.256272,55.905941,55.211866,55.002719,54.994728,54.819551,55.105831,55.055939,55.357076,54.319054,53.736331,42.20515
"AT000000","OFAR","PLAP",,,,,,,28.464817,28.289829,27.61902,26.171265,23.37476,21.811226,4.961123,6.1603,5.490298,5.639897,5.232231,5.054047,4.604466,14.427584,16.171752,19.089848,23.748116,24.585784,29.910351,26.904581
"AT000000","OFAR","POTF",96.486875,96.048033,119.859521,97.009934,94.944719,95.9404,116.074928,87.775296,122.039934,124.528001,122.750313,123.49534,122.017711,121.512713,120.731012,120.179072,119.232333,118.797865,119.103626,118.672063,119.429496,119.173322,119.687185,118.846758,120.025072,90.439607
"AT000000","OFAR","REPB",,,,,,,22.900563,22.030505,15.295766,17.503589,12.499649,12.70346,10.984581,11.902537,10.663151,10.159058,11.005963,9.907063,10.667968,7.965691,7.147146,6.846787,7.646152,7.923149,8.125202,8.083751
"AT000000","OFAR","REPM",,,,,,,135.430755,121.787178,87.417122,98.798806,86.316783,67.888604,56.096759,58.105677,52.514465,56.656647,46.726194,43.978307,45.662162,40.583419,39.222955,40.608465,37.522023,36.166058,36.917337,36.714383
"AT000000","OFAR","SEED",,,,,,,72.380171,69.643745,69.047673,66.019635,56.121721,41.867693,38.609111,42.17982,36.51653,38.526067,27.02662,25.115349,31.149759,28.153005,29.257897,28.219282,33.977542,32.719981,35.800728,33.676404
"AT000000","OFRU","EFUL",,,,,,,797.573162,798.848267,797.641046,798.10304,798.650609,798.926099,799.576958,800.005947,800.085462,800.336864,800.683308,798.538512,797.021411,797.187383,797.527861,798.105276,799.941621,799.348745,800.576417,799.128871
"AT000000","OFRU","EGAS",,,,,,,6320.469665,5115.217395,2417.067541,2063.720145,1478.196003,8315.940153,3823.289644,4785.783999,6489.426871,3009.118672,4268.482638,913.643597,2266.843291,1511.283939,708.278319,2412.231793,2610.785845,1735.553259,1055.844832,3906.422936
"AT000000","OFRU","ELEC",,,,,,,9.975759,9.975036,9.973181,9.972362,9.971608,9.971564,9.97381,9.978112,9.978108,9.979182,9.978799,9.978675,9.977199,9.979586,9.978053,9.98178,9.992745,9.983013,10.004071,10.004493
"AT000000","OFRU","ELUB",,,,,,,42.75668,48.765521,48.637789,59.839758,62.760547,68.594424,68.645862,68.649834,66.782858,68.076423,72.492435,70.086044,71.497758,60.431691,0.005584,8.390647,0.298439,2.140838,2.400318,2.28704
"AT000000","OFRU","INPO",,,,,,,10272.560359,11090.892959,12499.376094,13294.461957,14205.539192,17676.970394,17376.588872,17667.162948,16593.763905,17369.067632,16989.122676,17456.598395,17698.317604,17345.536813,17062.727733,16380.542884,18823.777071,18737.668383,19195.089872,20920.675316
"AT000000","OFRU","NITF",287.175092,285.069573,280.495068,276.071715,275.557028,273.931343,272.616238,274.891597,270.680546,270.90925,271.916995,273.352106,275.463623,275.530236,273.188048,271.894178,273.566989,270.926954,270.155873,264.329077,265.487102,271.806698,280.950032,274.040097,268.854792,237.722851
"AT000000","OFRU","PHOF",60.951568,60.762162,60.04255,59.699003,59.551663,59.468303,59.260386,58.997107,59.168225,58.940973,59.06552,58.873805,58.756713,58.480252,58.349628,58.255696,57.625764,57.632028,57.330519,57.318644,57.461747,57.485426,59.08336,58.12946,56.509979,47.54457
"AT000000","OFRU","PLAP",,,,,,,1615.834649,1625.059692,1784.876522,1684.515006,1655.976992,1682.220721,1784.102558,2064.000291,2077.177836,2228.166785,2329.472824,2173.733729,2004.987174,2050.728778,2016.854871,1980.236722,2774.568139,2844.44826,3193.829637,2842.152411
